"mes","solicitante","passagens","combustiveis","diarias","distancia","viagens","dias.fora","gastos.totais"
2016-12-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1881.31,883.35,2401.25398022159,3,0,1881.31
2017-01-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,984.22,0,0,0,0,984.22
2017-02-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,1976.86,883.34,1348.36222020687,2,1,1976.86
2017-03-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2887.83,1472.25,3605.22136768894,5,0,2887.83
2017-04-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2322.56,588.9,1517.00085069788,2,0,2322.56
2017-05-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3089.27,1472.24,2700.62705010692,4,1,3089.27
2017-06-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2579.83,883.35,1743.89740286188,3,0,2579.83
2017-07-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2482.29,883.35,1796.35241798995,3,0,2482.29
2017-08-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3020.85,1177.8,2196.80540688399,4,0,3020.85
2017-09-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2670.21,883.34,916.540555543783,2,1,2670.21
2017-10-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,2740.87,883.35,2288.21227781809,3,0,2740.87
2017-11-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3078.15,883.35,1826.25153589984,3,0,3078.15
2017-12-01,"MIGUEL CONSTANTINO ROSSO BIANCHINI",0,3091.16,294.45,813.31939091276,1,0,3091.16
2015-02-01,"JOAO EDEGAR PRETTO",0,1689.26,3238.91,2330.53375807543,3,4,1689.26
2015-03-01,"JOAO EDEGAR PRETTO",0,2091.1,3533.36,2297.54867126841,4,4,2091.1
2015-04-01,"JOAO EDEGAR PRETTO",4503.42,3090.16,3905.75,5538.93822749109,5,4,7593.58
2015-05-01,"JOAO EDEGAR PRETTO",2108.36,2462.88,4944.97,5193.05774613395,6,5,4571.24
2015-06-01,"JOAO EDEGAR PRETTO",1087.36,2019.25,2139.07,1378.53596018319,3,2,3106.61
2015-07-01,"JOAO EDEGAR PRETTO",0,3089.13,7323.15,5192.06967497237,4,7,3089.13
2015-08-01,"JOAO EDEGAR PRETTO",3192.72,2841.01,1039.23,6741.10378849362,3,0,6033.73
2015-09-01,"JOAO EDEGAR PRETTO",0,2944.21,294.45,645.757221139185,1,0,2944.21
2015-10-01,"JOAO EDEGAR PRETTO",483.14,3026.53,3905.74,4551.01073437298,6,5,3509.67
2015-11-01,"JOAO EDEGAR PRETTO",1224.76,3091.12,1177.79,1511.18202727535,3,1,4315.88
2015-12-01,"JOAO EDEGAR PRETTO",2593.26,2579.2,1550.17,4624.44812723507,3,2,5172.46
2016-01-01,"JOAO EDEGAR PRETTO",0,1262.46,0,0,0,0,1262.46
2016-02-01,"JOAO EDEGAR PRETTO",1866.07,3019.93,2727.95,4191.73941165941,5,4,4886
2016-03-01,"JOAO EDEGAR PRETTO",0,3091.42,5905.07,18834.4693818945,4,4,3091.42
2016-04-01,"JOAO EDEGAR PRETTO",0,2985.03,1922.56,2932.5059960459,4,2,2985.03
2016-05-01,"JOAO EDEGAR PRETTO",0,3091.45,1472.23,1388.27358945836,2,3,3091.45
2016-06-01,"JOAO EDEGAR PRETTO",0,3084.67,1766.67,2164.65729528123,3,3,3084.67
2016-07-01,"JOAO EDEGAR PRETTO",552.19,3091.57,3238.9,2993.74040932878,5,5,3643.76
2016-08-01,"JOAO EDEGAR PRETTO",0,3091.54,4122.23,2222.52714263211,3,7,3091.54
2016-09-01,"JOAO EDEGAR PRETTO",1144.2,2285.1,0,0,0,0,3429.3
2016-10-01,"JOAO EDEGAR PRETTO",0,3081.07,2061.12,2381.88703328028,4,3,3081.07
2016-11-01,"JOAO EDEGAR PRETTO",2157.58,3072.32,1844.62,3265.27497711974,4,2,5229.9
2016-12-01,"JOAO EDEGAR PRETTO",2024.24,2173.46,1333.66,3351.60666165783,2,2,4197.7
2017-01-01,"JOAO EDEGAR PRETTO",0,2369.47,0,0,0,0,2369.47
2017-02-01,"JOAO EDEGAR PRETTO",4473.2,771.95,3100.33,4263.0390869894,5,5,5245.15
2017-03-01,"JOAO EDEGAR PRETTO",0,3091.21,2511.45,4832.66263682704,4,4,3091.21
2017-04-01,"JOAO EDEGAR PRETTO",0,3091.22,588.9,1064.34769065165,2,0,3091.22
2017-05-01,"JOAO EDEGAR PRETTO",2085.7,2273.07,1177.79,1659.96258144723,3,1,4358.77
2017-06-01,"JOAO EDEGAR PRETTO",0,2462.53,2944.47,2608.12388426639,5,4,2462.53
2017-07-01,"JOAO EDEGAR PRETTO",0,3090.88,3238.9,3407.99532134922,5,5,3090.88
2017-08-01,"JOAO EDEGAR PRETTO",0,3064.19,3905.73,5612.35769031518,5,7,3064.19
2017-09-01,"JOAO EDEGAR PRETTO",0,3006.52,3238.9,3847.16621190847,5,5,3006.52
2017-10-01,"JOAO EDEGAR PRETTO",0,3090.91,3100.33,5009.13410228379,4,5,3090.91
2017-11-01,"JOAO EDEGAR PRETTO",0,3090.77,3905.74,5490.53672601987,5,6,3090.77
2017-12-01,"JOAO EDEGAR PRETTO",0,2748.63,2355.56,1519.74111678107,2,4,2748.63
2015-02-01,"FREDERICO CANTORI ANTUNES",0,2722.64,2294.95,2100.44274560938,3,2,2722.64
2015-03-01,"FREDERICO CANTORI ANTUNES",3996.19,2700.42,3178.29,5895.08206208115,4,3,6696.61
2015-04-01,"FREDERICO CANTORI ANTUNES",4336.14,3075.69,2185.51,2224.34201645304,2,2,7411.83
2015-05-01,"FREDERICO CANTORI ANTUNES",0,3062.92,11620.11,28043.1876533853,3,9,3062.92
2015-06-01,"FREDERICO CANTORI ANTUNES",0,2448.45,3472.74,5063.33721459894,5,3,2448.45
2015-07-01,"FREDERICO CANTORI ANTUNES",5570.38,3084.15,2757.75,1885.92971059804,2,2,8654.53
2015-08-01,"FREDERICO CANTORI ANTUNES",954.97,2434.74,1472.24,1754.59538937763,2,2,3389.71
2015-09-01,"FREDERICO CANTORI ANTUNES",3408.56,2738.1,2823.21,4556.33305329551,3,4,6146.66
2015-10-01,"FREDERICO CANTORI ANTUNES",1259.88,3080.3,2217.02,2569.17945698048,4,3,4340.18
2015-11-01,"FREDERICO CANTORI ANTUNES",370.43,3052.47,588.9,733.6656297252,2,5,3422.9
2015-12-01,"FREDERICO CANTORI ANTUNES",1360.8,3089.99,883.35,1727.69954013442,2,1,4450.79
2016-01-01,"FREDERICO CANTORI ANTUNES",0,2664.67,294.45,328.5252536593,1,0,2664.67
2016-02-01,"FREDERICO CANTORI ANTUNES",3692.45,3091.71,1628.12,4781.52122963901,3,2,6784.16
2016-03-01,"FREDERICO CANTORI ANTUNES",4495.5,3089.63,2511.45,5041.12836946997,3,4,7585.13
2016-04-01,"FREDERICO CANTORI ANTUNES",2493.2,2972.25,2712.89,2059.03475228593,2,3,5465.45
2016-05-01,"FREDERICO CANTORI ANTUNES",1606.86,3085.08,294.45,242.979708471766,1,0,4691.94
2016-06-01,"FREDERICO CANTORI ANTUNES",8168.91,3088.59,1550.19,4967.1728367932,3,2,11257.5
2016-07-01,"FREDERICO CANTORI ANTUNES",3085.58,3087.64,3137.16,3615.18292150893,3,4,6173.22
2016-08-01,"FREDERICO CANTORI ANTUNES",3302.16,3091.52,2139.09,5959.75880306389,5,2,6393.68
2016-09-01,"FREDERICO CANTORI ANTUNES",0,3091.01,1177.79,2085.25899666666,2,2,3091.01
2016-10-01,"FREDERICO CANTORI ANTUNES",532.46,2681.63,8420.99,22347.4770248546,4,6,3214.09
2016-11-01,"FREDERICO CANTORI ANTUNES",4099.2,2809.72,5473.75,5245.54534508246,3,7,6908.92
2016-12-01,"FREDERICO CANTORI ANTUNES",1545.03,1798.74,0,0,0,0,3343.77
2017-01-01,"FREDERICO CANTORI ANTUNES",2688.49,1825.67,1177.79,1125.89655184009,2,2,4514.16
2017-02-01,"FREDERICO CANTORI ANTUNES",494.46,2055.3,1177.79,1467.86239067222,2,2,2549.76
2017-03-01,"FREDERICO CANTORI ANTUNES",824.99,3091.1,5235.4,7155.12798545851,6,6,3916.09
2017-04-01,"FREDERICO CANTORI ANTUNES",624.19,2193.39,6838.9,16516.5293288225,2,6,2817.58
2017-05-01,"FREDERICO CANTORI ANTUNES",2689.56,3091.25,1922.57,5414.34515568683,4,2,5780.81
2017-06-01,"FREDERICO CANTORI ANTUNES",3235.49,2125.57,3412.11,5351.77043237774,3,6,5361.06
2017-07-01,"FREDERICO CANTORI ANTUNES",7640.81,2625.16,2756.43,1757.42654774291,4,5,10265.97
2017-08-01,"FREDERICO CANTORI ANTUNES",0,3065.41,2823.21,5577.65607972022,2,4,3065.41
2017-09-01,"FREDERICO CANTORI ANTUNES",1322.38,3065.37,1922.57,4973.29680433215,4,2,4387.75
2017-10-01,"FREDERICO CANTORI ANTUNES",8080.99,2500.42,4688.46,2358.02045267034,4,6,10581.41
2017-11-01,"FREDERICO CANTORI ANTUNES",4600.04,3084.85,2414.99,4351.73960701468,5,2,7684.89
2017-12-01,"FREDERICO CANTORI ANTUNES",7690.17,3091.49,2667.34,5893.37449352839,4,3,10781.66
2015-02-01,"JOAO ERVINO FISCHER",0,3051.71,1255.74,1208.51993101101,4,0,3051.71
2015-03-01,"JOAO ERVINO FISCHER",0,3091.36,3611.31,3832.46237485992,4,5,3091.36
2015-04-01,"JOAO ERVINO FISCHER",3583.36,3081.6,588.9,345.152927286957,2,0,6664.96
2015-05-01,"JOAO ERVINO FISCHER",0,3065.95,12458.99,41439.5029303678,5,11,3065.95
2015-06-01,"JOAO ERVINO FISCHER",0,2897.52,12070.3,22504.1255139704,4,10,2897.52
2015-07-01,"JOAO ERVINO FISCHER",0,3078.54,1177.79,484.168933106505,2,1,3078.54
2015-08-01,"JOAO ERVINO FISCHER",2480.46,3089.5,1550.18,3648.15230755093,3,1,5569.96
2015-09-01,"JOAO ERVINO FISCHER",11845.48,3049.44,2979.08,5347.8431001483,2,4,14894.92
2015-10-01,"JOAO ERVINO FISCHER",1759.36,3090.52,588.89,229.321971051211,1,1,4849.88
2015-11-01,"JOAO ERVINO FISCHER",0,3052.94,4763.07,7018.2768017816,3,6,3052.94
2015-12-01,"JOAO ERVINO FISCHER",0,3087.87,0,0,0,0,3087.87
2016-01-01,"JOAO ERVINO FISCHER",0,3078.89,0,0,0,0,3078.89
2016-02-01,"JOAO ERVINO FISCHER",0,3058.65,588.89,554.281369443625,1,1,3058.65
2016-03-01,"JOAO ERVINO FISCHER",0,3091.08,588.89,201.863697516909,1,1,3091.08
2016-04-01,"JOAO ERVINO FISCHER",0,3028.58,0,0,0,0,3028.58
2016-05-01,"JOAO ERVINO FISCHER",0,3089.77,0,0,0,0,3089.77
2016-06-01,"JOAO ERVINO FISCHER",0,3089.9,294.45,184.166943453147,1,0,3089.9
2016-07-01,"JOAO ERVINO FISCHER",3057.06,3090.11,2961.77,3970.37097964924,3,4,6147.17
2016-08-01,"JOAO ERVINO FISCHER",0,3086.77,4601.4,2768.70029616026,3,6,3086.77
2016-09-01,"JOAO ERVINO FISCHER",8917.84,2452.36,961.28,3617.39274548014,2,1,11370.2
2016-10-01,"JOAO ERVINO FISCHER",0,2442.59,14215.6,21945.0886647311,1,10,2442.59
2016-11-01,"JOAO ERVINO FISCHER",1039.04,2962.71,1489.54,752.369932397836,1,2,4001.75
2016-12-01,"JOAO ERVINO FISCHER",0,2976.82,0,0,0,0,2976.82
2017-01-01,"JOAO ERVINO FISCHER",0,1410.98,0,0,0,0,1410.98
2017-02-01,"JOAO ERVINO FISCHER",3622.36,2452.34,0,0,0,0,6074.7
2017-03-01,"JOAO ERVINO FISCHER",3007.48,3078.41,2061.12,945.549385313702,3,3,6085.89
2017-04-01,"JOAO ERVINO FISCHER",0,2596.47,2355.58,1271.26315794553,6,2,2596.47
2017-05-01,"JOAO ERVINO FISCHER",0,2826.42,2061.12,611.087839749493,3,3,2826.42
2017-06-01,"JOAO ERVINO FISCHER",0,2753.23,588.89,328.5252536593,1,1,2753.23
2017-07-01,"JOAO ERVINO FISCHER",0,2771.39,4156.88,1791.14828304136,5,4,2771.39
2017-08-01,"JOAO ERVINO FISCHER",0,2744.32,0,0,0,0,2744.32
2017-09-01,"JOAO ERVINO FISCHER",0,3080.55,3238.93,1365.04055831948,8,3,3080.55
2017-10-01,"JOAO ERVINO FISCHER",4379.11,2903.28,2667.34,1794.60893458408,5,2,7282.39
2017-11-01,"JOAO ERVINO FISCHER",0,3082.19,2061.14,777.478859489635,6,1,3082.19
2017-12-01,"JOAO ERVINO FISCHER",0,3091.68,1177.79,682.794118826205,3,1,3091.68
2015-02-01,"ALTEMIR ANTONIO TORTELLI",0,968.84,0,0,0,0,968.84
2015-03-01,"ALTEMIR ANTONIO TORTELLI",0,2665.82,1177.8,1618.51743487826,4,0,2665.82
2015-04-01,"ALTEMIR ANTONIO TORTELLI",202.43,1765.18,1550.18,1274.15938745125,3,1,1967.61
2015-05-01,"ALTEMIR ANTONIO TORTELLI",6680.78,2322.08,2883.84,4008.47460269739,3,3,9002.86
2015-06-01,"ALTEMIR ANTONIO TORTELLI",224.54,1977.79,294.45,323.756625990472,1,0,2202.33
2015-07-01,"ALTEMIR ANTONIO TORTELLI",0,1850.61,1766.68,809.431869749867,2,2,1850.61
2015-08-01,"ALTEMIR ANTONIO TORTELLI",4033.87,2231.24,1255.73,2302.62667104293,2,1,6265.11
2015-09-01,"ALTEMIR ANTONIO TORTELLI",0,1516.42,0,0,0,0,1516.42
2015-10-01,"ALTEMIR ANTONIO TORTELLI",2164.36,2055.99,1922.55,4316.08851051829,3,3,4220.35
2015-11-01,"ALTEMIR ANTONIO TORTELLI",3057.08,2395.99,1333.67,2445.08676542715,3,1,5453.07
2015-12-01,"ALTEMIR ANTONIO TORTELLI",0,2471.89,1177.78,1077.34165134783,1,2,2471.89
2016-01-01,"ALTEMIR ANTONIO TORTELLI",0,1233.91,0,0,0,0,1233.91
2016-02-01,"ALTEMIR ANTONIO TORTELLI",0,3091.7,294.45,559.329371165435,1,0,3091.7
2016-03-01,"ALTEMIR ANTONIO TORTELLI",10675.2,3077.57,1706.05,7030.27458809334,3,2,13752.77
2016-04-01,"ALTEMIR ANTONIO TORTELLI",0,1568.04,883.34,1046.23307228035,2,1,1568.04
2016-05-01,"ALTEMIR ANTONIO TORTELLI",16037.05,2717.12,3862.44,14792.6974593989,7,4,18754.17
2016-06-01,"ALTEMIR ANTONIO TORTELLI",0,3091.27,2727.97,3486.19538161224,7,2,3091.27
2016-07-01,"ALTEMIR ANTONIO TORTELLI",4304.79,3091.51,3533.35,1930.2336776652,4,6,7396.3
2016-08-01,"ALTEMIR ANTONIO TORTELLI",0,3091.46,588.89,569.685095419207,1,1,3091.46
2016-09-01,"ALTEMIR ANTONIO TORTELLI",0,1388.57,0,0,0,0,1388.57
2016-10-01,"ALTEMIR ANTONIO TORTELLI",0,2847.18,1628.12,1617.37731258174,3,2,2847.18
2016-11-01,"ALTEMIR ANTONIO TORTELLI",0,2950.06,1472.23,1367.17104747208,3,2,2950.06
2016-12-01,"ALTEMIR ANTONIO TORTELLI",0,1916.94,0,0,0,0,1916.94
2017-01-01,"ALTEMIR ANTONIO TORTELLI",0,2752.49,588.89,569.685095419207,1,1,2752.49
2017-02-01,"ALTEMIR ANTONIO TORTELLI",0,2835.44,1177.78,1115.38222973576,2,2,2835.44
2017-03-01,"ALTEMIR ANTONIO TORTELLI",6221.48,3054.95,7239.89,12059.4798631458,10,10,9276.43
2017-04-01,"ALTEMIR ANTONIO TORTELLI",6438.18,3088.87,3238.9,2590.58868735253,5,5,9527.05
2017-05-01,"ALTEMIR ANTONIO TORTELLI",8765,3082.75,11031.47,22162.0208392203,4,8,11847.75
2017-06-01,"ALTEMIR ANTONIO TORTELLI",0,3074.78,1766.67,1600.89905318738,3,3,3074.78
2017-07-01,"ALTEMIR ANTONIO TORTELLI",0,3085.04,3100.34,8980.29082650774,6,4,3085.04
2017-08-01,"ALTEMIR ANTONIO TORTELLI",0,3091.71,3238.9,2943.92867623251,5,5,3091.71
2017-09-01,"ALTEMIR ANTONIO TORTELLI",0,3088.47,1766.68,1868.79039719252,3,2,3088.47
2017-10-01,"ALTEMIR ANTONIO TORTELLI",0,3091.48,1766.69,2001.18955098719,5,1,3091.48
2017-11-01,"ALTEMIR ANTONIO TORTELLI",0,3091.38,1766.68,1331.99451499995,2,4,3091.38
2017-12-01,"ALTEMIR ANTONIO TORTELLI",0,2813.53,588.9,395.237799989296,1,1,2813.53
2015-02-01,"VOLNEI DA SILVA ALVES",0,1291.39,4416.69,1344.43336881842,3,6,1291.39
2015-03-01,"VOLNEI DA SILVA ALVES",0,2983.35,3533.35,1841.89330099349,2,5,2983.35
2015-04-01,"VOLNEI DA SILVA ALVES",0,2032.79,4356.07,4151.3821558501,4,5,2032.79
2015-05-01,"VOLNEI DA SILVA ALVES",956.18,2064.04,2883.84,4486.77456373188,3,3,3020.22
2015-06-01,"VOLNEI DA SILVA ALVES",3360.72,2396.11,6477.81,2582.54764829636,4,9,5756.83
2015-07-01,"VOLNEI DA SILVA ALVES",5415.91,2394.55,3256.24,4753.06130134149,6,2,7810.46
2015-08-01,"VOLNEI DA SILVA ALVES",0,1870.71,2944.46,672.749161936782,2,4,1870.71
2015-09-01,"VOLNEI DA SILVA ALVES",0,2389.26,3238.9,1602.87255273726,4,5,2389.26
2015-10-01,"VOLNEI DA SILVA ALVES",0,2281.72,5533.85,6143.78847070056,5,8,2281.72
2015-11-01,"VOLNEI DA SILVA ALVES",4658.91,2609.35,7655.57,2213.70796344566,5,13,7268.26
2015-12-01,"VOLNEI DA SILVA ALVES",0,2771.26,588.89,673.894387005921,1,1,2771.26
2016-01-01,"VOLNEI DA SILVA ALVES",0,2777.68,0,0,0,0,2777.68
2016-02-01,"VOLNEI DA SILVA ALVES",0,2646.65,3238.9,1703.44092982595,3,5,2646.65
2016-03-01,"VOLNEI DA SILVA ALVES",1718.36,2805.94,5750.34,3679.1827254789,5,9,4524.3
2016-04-01,"VOLNEI DA SILVA ALVES",3289.2,2665.78,4200.18,4416.1465350166,4,6,5954.98
2016-05-01,"VOLNEI DA SILVA ALVES",9564.6,3090.82,7066.68,3044.74953302008,4,12,12655.42
2016-06-01,"VOLNEI DA SILVA ALVES",0,3064.59,2944.45,1618.72371059174,2,5,3064.59
2016-07-01,"VOLNEI DA SILVA ALVES",0,3082.03,0,0,0,0,3082.03
2016-08-01,"VOLNEI DA SILVA ALVES",0,3069.51,1177.78,689.494337328979,2,2,3069.51
2016-09-01,"VOLNEI DA SILVA ALVES",1311.32,3088.56,2355.56,2606.18131447066,4,4,4399.88
2016-10-01,"VOLNEI DA SILVA ALVES",0,2296.81,666.84,3680.18773167355,2,0,2296.81
2016-11-01,"VOLNEI DA SILVA ALVES",10653.45,2053.9,372.39,3239.47329665878,1,0,12707.35
2016-12-01,"VOLNEI DA SILVA ALVES",9583.18,3085.43,3394.78,3672.13812790737,4,5,12668.61
2017-01-01,"VOLNEI DA SILVA ALVES",0,2954.7,0,0,0,0,2954.7
2017-02-01,"VOLNEI DA SILVA ALVES",0,2271.84,883.34,1259.34064535727,2,1,2271.84
2017-03-01,"VOLNEI DA SILVA ALVES",8611.11,3075.99,3100.34,4846.32323287732,5,4,11687.1
2017-04-01,"VOLNEI DA SILVA ALVES",0,2937.36,2355.57,1279.99557144237,4,3,2937.36
2017-05-01,"VOLNEI DA SILVA ALVES",9179.52,2994.69,5473.21,5169.03734706196,4,8,12174.21
2017-06-01,"VOLNEI DA SILVA ALVES",3186.39,2434.94,2355.56,1910.59089685832,3,4,5621.33
2017-07-01,"VOLNEI DA SILVA ALVES",0,2809.84,1472.23,1183.3155257348,2,2,2809.84
2017-08-01,"VOLNEI DA SILVA ALVES",0,3057.55,4122.23,1779.92779593603,4,7,3057.55
2017-09-01,"VOLNEI DA SILVA ALVES",2256.67,3090.77,4572.56,3792.18083633158,6,7,5347.44
2017-10-01,"VOLNEI DA SILVA ALVES",0,3063.09,3533.34,1245.93013843052,3,6,3063.09
2017-11-01,"VOLNEI DA SILVA ALVES",0,3087.37,5594.47,2512.93240764733,4,9,3087.37
2017-12-01,"VOLNEI DA SILVA ALVES",0,3065.98,2944.45,1385.62927099043,2,5,3065.98
2015-02-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2903.13,2589.39,3802.0859720122,2,3,2903.13
2015-03-01,"MAURICIO ALEXANDRE DZIEDRICKI",3533.39,3091.12,2944.46,1195.25092580662,2,4,6624.51
2015-04-01,"MAURICIO ALEXANDRE DZIEDRICKI",3985.6,2974.43,1472.23,290.503447164496,1,2,6960.03
2015-05-01,"MAURICIO ALEXANDRE DZIEDRICKI",1707.56,2460.43,2000.5,3423.66999937584,2,2,4167.99
2015-06-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2073.09,1766.69,1080.52328249167,4,1,2073.09
2015-07-01,"MAURICIO ALEXANDRE DZIEDRICKI",2401.08,2672.02,1766.68,961.997309452423,2,2,5073.1
2015-08-01,"MAURICIO ALEXANDRE DZIEDRICKI",962.97,2998.37,7161.96,4655.00995761332,5,9,3961.34
2015-09-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3090.24,588.9,436.042419285433,2,0,3090.24
2015-10-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3090.28,883.35,761.760534652061,3,0,3090.28
2015-11-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3091.7,1766.7,1123.12535923845,4,2,3091.7
2015-12-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3088.83,883.34,613.184490063589,2,1,3088.83
2016-01-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3091.63,1177.8,636.020319323983,4,0,3091.63
2016-02-01,"MAURICIO ALEXANDRE DZIEDRICKI",2365.06,3039.12,1489.54,3239.47329665878,1,2,5404.18
2016-03-01,"MAURICIO ALEXANDRE DZIEDRICKI",4027.09,3086.72,1039.22,3480.60509421915,2,1,7113.81
2016-04-01,"MAURICIO ALEXANDRE DZIEDRICKI",1138.05,3074.77,1039.22,2656.73268298543,2,1,4212.82
2016-05-01,"MAURICIO ALEXANDRE DZIEDRICKI",12548.95,3081.07,2078.44,5241.54576383265,3,2,15630.02
2016-06-01,"MAURICIO ALEXANDRE DZIEDRICKI",6759.29,3091,294.45,328.5252536593,1,0,9850.29
2016-07-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3023.34,0,0,0,0,3023.34
2016-08-01,"MAURICIO ALEXANDRE DZIEDRICKI",1175.05,3044.44,744.77,1093.80584098744,1,1,4219.49
2016-09-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,1902.11,0,0,0,0,1902.11
2016-10-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2935.66,294.45,228.715133469461,1,0,2935.66
2016-11-01,"MAURICIO ALEXANDRE DZIEDRICKI",7207.06,2354.49,7447.79,22536.169071008,2,5,9561.55
2016-12-01,"MAURICIO ALEXANDRE DZIEDRICKI",5338.2,3002.04,2355.56,344.693993491412,1,4,8340.24
2017-01-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2688.25,666.84,3480.60509421915,2,0,2688.25
2017-02-01,"MAURICIO ALEXANDRE DZIEDRICKI",6815.37,2427.94,1766.68,612.69683170284,3,2,9243.31
2017-03-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3079.3,2061.15,1137.93068053995,7,0,3079.3
2017-04-01,"MAURICIO ALEXANDRE DZIEDRICKI",2178.08,2944.54,3827.8,1930.38770650277,6,5,5122.62
2017-05-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3090.81,4711.15,1823.94102623864,8,5,3090.81
2017-06-01,"MAURICIO ALEXANDRE DZIEDRICKI",3909.68,2508.45,3533.35,1792.62151873512,6,5,6418.13
2017-07-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2454.11,3550.69,2671.18555813935,8,2,2454.11
2017-08-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2652.77,2355.58,726.776025168106,4,3,2652.77
2017-09-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3091.71,5594.47,1511.8768457434,6,8,3091.71
2017-10-01,"MAURICIO ALEXANDRE DZIEDRICKI",2168.61,3091.64,3238.9,1442.97651215022,4,6,5260.25
2017-11-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,3073.16,13800.24,20508.8592787963,1,9,3073.16
2017-12-01,"MAURICIO ALEXANDRE DZIEDRICKI",0,2718.57,0,0,0,0,2718.57
2015-02-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-03-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-04-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-05-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-06-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-07-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-08-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-09-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-10-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-11-01,"GERSON BURMANN",0,0,0,0,0,0,0
2015-12-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-01-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-02-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-03-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-04-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-05-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-06-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-07-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-08-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-09-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-10-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-11-01,"GERSON BURMANN",0,0,0,0,0,0,0
2016-12-01,"GERSON BURMANN",0,0,0,0,0,0,0
2017-01-01,"GERSON BURMANN",0,0,0,0,0,0,0
2017-02-01,"GERSON BURMANN",0,0,0,0,0,0,0
2017-03-01,"GERSON BURMANN",0,0,0,0,0,0,0
2017-04-01,"GERSON BURMANN",0,1333.12,1177.78,510.841983882017,1,2,1333.12
2017-05-01,"GERSON BURMANN",0,2361.61,2061.12,1866.16614603365,3,3,2361.61
2017-06-01,"GERSON BURMANN",2394.88,2258.06,4589.89,3553.47945473961,5,6,4652.94
2017-07-01,"GERSON BURMANN",0,2296.47,1472.23,1435.8238885884,2,2,2296.47
2017-08-01,"GERSON BURMANN",3491.04,3070.34,4433.99,4538.34064619111,3,7,6561.38
2017-09-01,"GERSON BURMANN",0,3083.07,2944.45,1720.81193957228,2,5,3083.07
2017-10-01,"GERSON BURMANN",0,3090.89,1766.68,2498.43266553349,4,2,3090.89
2017-11-01,"GERSON BURMANN",0,3074.68,3533.35,2918.62739477451,4,6,3074.68
2017-12-01,"GERSON BURMANN",621.35,2991.3,1177.78,846.485397038911,1,2,3612.65
2015-02-01,"JULIANA BRIZOLA",0,2427.11,1472.23,961.589251956836,1,2,2427.11
2015-03-01,"JULIANA BRIZOLA",0,2806.29,883.34,192.40241506849,1,1,2806.29
2015-04-01,"JULIANA BRIZOLA",0,2621.01,1472.23,165.185744886852,1,2,2621.01
2015-05-01,"JULIANA BRIZOLA",2336.72,2207.99,883.34,407.148546626094,1,1,4544.71
2015-06-01,"JULIANA BRIZOLA",0,2089.72,2355.57,1594.89836930698,2,3,2089.72
