date,dep,depid,exptype,price
2017-05-01,zenunes,471,Outros Materiais e Serviços,216.0
2017-05-01,zenunes,471,Passagens Aereas,4843.01
2017-05-01,zenunes,471,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,469.7
2017-05-01,zenunes,471,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,469.7
2017-06-01,zenunes,471,Acertos de Debitos,442.12
2017-06-01,zenunes,471,Combustível,2768.11
2017-06-01,zenunes,471,Copias,1439.9
2017-06-01,zenunes,471,Debitadas no Mês e Solicitadas em Meses Anteriores,1109.94
2017-06-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,6367.06
2017-06-01,zenunes,471,Materiais Expediente,96.36
2017-06-01,zenunes,471,Publicações,466.26
2017-06-01,zenunes,471,Telefones,610.23
2017-07-01,zenunes,471,Combustível,3078.54
2017-07-01,zenunes,471,Copias,1941.1
2017-07-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,7688.71
2017-07-01,zenunes,471,Materiais Expediente,105.35
2017-07-01,zenunes,471,Outros Materiais e Serviços,13.3
2017-07-01,zenunes,471,Publicações,1263.06
2017-07-01,zenunes,471,Requisições Impressos,2585.25
2017-07-01,zenunes,471,Telefones,211.14
2017-08-01,zenunes,471,Combustível,3090.38
2017-08-01,zenunes,471,Copias,1205.75
2017-08-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,6270.83
2017-08-01,zenunes,471,Materiais Expediente,733.51
2017-08-01,zenunes,471,Outros Materiais e Serviços,174.61
2017-08-01,zenunes,471,Postagens,10.95
2017-08-01,zenunes,471,Publicações,466.26
2017-08-01,zenunes,471,Telefones,943.63
2017-09-01,zenunes,471,Combustível,3091.2
2017-09-01,zenunes,471,Copias,308.0
2017-09-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,9471.38
2017-09-01,zenunes,471,Materiais Expediente,535.19
2017-09-01,zenunes,471,Passagens Aereas,5535.49
2017-09-01,zenunes,471,Postagens,8.2
2017-09-01,zenunes,471,Publicações,386.26
2017-09-01,zenunes,471,Telefones,687.03
2017-10-01,zenunes,471,Acertos de Debitos,612.17
2017-10-01,zenunes,471,Combustível,3091.71
2017-10-01,zenunes,471,Copias,476.35
2017-10-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,8040.26
2017-10-01,zenunes,471,Materiais Expediente,1493.93
2017-10-01,zenunes,471,Passagens Aereas,3922.72
2017-10-01,zenunes,471,Telefones,187.2
2017-10-01,zenunes,471,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,134.2
2017-10-01,zenunes,471,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,134.2
2017-11-01,zenunes,471,Combustível,3091.71
2017-11-01,zenunes,471,Copias,206.15
2017-11-01,zenunes,471,Debitadas no Mês e Solicitadas em Meses Anteriores,443.25
2017-11-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,8264.54
2017-11-01,zenunes,471,Materiais Expediente,163.78
2017-11-01,zenunes,471,Passagens Aereas,701.84
2017-11-01,zenunes,471,Telefones,696.1
2017-12-01,zenunes,471,Combustível,2997.49
2017-12-01,zenunes,471,Copias,1540.0
2017-12-01,zenunes,471,Indenização por Uso de Veículo Particular em Serviço,1992.17
2017-12-01,zenunes,471,Materiais Expediente,255.75
2017-12-01,zenunes,471,Requisições Impressos,8146.8
2017-12-01,zenunes,471,Telefones,1677.47
2017-12-01,zenunes,471,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,134.2
2017-12-01,zenunes,471,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,134.2
2015-02-01,alvaroboessio,432,Combustível,1765.88
2015-02-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,4623.55
2015-02-01,alvaroboessio,432,Materiais Expediente,1290.15
2015-02-01,alvaroboessio,432,Postagens,997.3
2015-02-01,alvaroboessio,432,Sedex,14.88
2015-03-01,alvaroboessio,432,Acertos de Debitos,839.0
2015-03-01,alvaroboessio,432,Combustível,2521.35
2015-03-01,alvaroboessio,432,Copias,357.0
2015-03-01,alvaroboessio,432,Encardenações,9.51
2015-03-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5218.96
2015-03-01,alvaroboessio,432,Materiais Expediente,6.73
2015-03-01,alvaroboessio,432,Passagens Aereas,3441.5
2015-03-01,alvaroboessio,432,Postagens,935.64
2015-03-01,alvaroboessio,432,Requisições Impressos,1869.88
2015-03-01,alvaroboessio,432,Telefones,589.69
2015-04-01,alvaroboessio,432,Acertos de Debitos,2275.8
2015-04-01,alvaroboessio,432,Combustível,2497.68
2015-04-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7168.06
2015-04-01,alvaroboessio,432,Materiais Expediente,8.28
2015-04-01,alvaroboessio,432,Passagens Aereas,993.36
2015-04-01,alvaroboessio,432,Postagens,2007.78
2015-04-01,alvaroboessio,432,Sedex,5.0
2015-04-01,alvaroboessio,432,Telefones,985.48
2015-04-01,alvaroboessio,432,Telex,7.16
2015-05-01,alvaroboessio,432,Combustível,2627.07
2015-05-01,alvaroboessio,432,Copias,178.08
2015-05-01,alvaroboessio,432,Encardenações,38.04
2015-05-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6164.14
2015-05-01,alvaroboessio,432,Materiais Expediente,8.28
2015-05-01,alvaroboessio,432,Passagens Aereas,2591.46
2015-05-01,alvaroboessio,432,Postagens,1148.1
2015-05-01,alvaroboessio,432,Sedex,14.88
2015-06-01,alvaroboessio,432,Combustível,2655.06
2015-06-01,alvaroboessio,432,Copias,271.2
2015-06-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,3660.57
2015-06-01,alvaroboessio,432,Materiais Expediente,844.74
2015-06-01,alvaroboessio,432,Passagens Aereas,1681.36
2015-06-01,alvaroboessio,432,Postagens,28.0
2015-06-01,alvaroboessio,432,Sedex,15.81
2015-06-01,alvaroboessio,432,Telefones,1195.16
2015-07-01,alvaroboessio,432,Acertos de Debitos,40.0
2015-07-01,alvaroboessio,432,Combustível,2095.0
2015-07-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6061.79
2015-07-01,alvaroboessio,432,Materiais Expediente,1201.07
2015-07-01,alvaroboessio,432,Postagens,2222.7
2015-07-01,alvaroboessio,432,Publicações,441.11
2015-07-01,alvaroboessio,432,Sedex,31.93
2015-07-01,alvaroboessio,432,Telefones,465.29
2015-08-01,alvaroboessio,432,Combustível,2400.88
2015-08-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,4494.5
2015-08-01,alvaroboessio,432,Materiais Expediente,333.28
2015-08-01,alvaroboessio,432,Outros Materiais e Serviços,213.64
2015-08-01,alvaroboessio,432,Postagens,1101.16
2015-08-01,alvaroboessio,432,Publicações,441.11
2015-08-01,alvaroboessio,432,Sedex,15.81
2015-08-01,alvaroboessio,432,Telefones,491.0
2015-09-01,alvaroboessio,432,Combustível,1939.79
2015-09-01,alvaroboessio,432,Copias,1.11
2015-09-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,4126.04
2015-09-01,alvaroboessio,432,Materiais Expediente,116.94
2015-09-01,alvaroboessio,432,Postagens,18.2
2015-09-01,alvaroboessio,432,Publicações,712.69
2015-09-01,alvaroboessio,432,Telefones,481.98
2015-09-01,alvaroboessio,432,Telex,7.83
2015-10-01,alvaroboessio,432,Combustível,3050.93
2015-10-01,alvaroboessio,432,Copias,121.0
2015-10-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6173.93
2015-10-01,alvaroboessio,432,Materiais Expediente,3195.97
2015-10-01,alvaroboessio,432,Postagens,2840.77
2015-10-01,alvaroboessio,432,Publicações,712.69
2015-10-01,alvaroboessio,432,Sedex,31.62
2015-10-01,alvaroboessio,432,Telefones,500.12
2015-10-01,alvaroboessio,432,Telex,7.83
2015-11-01,alvaroboessio,432,Combustível,2699.66
2015-11-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5008.92
2015-11-01,alvaroboessio,432,Materiais Expediente,1546.39
2015-11-01,alvaroboessio,432,Postagens,1530.71
2015-11-01,alvaroboessio,432,Publicações,700.08
2015-11-01,alvaroboessio,432,Requisições Impressos,2102.27
2015-11-01,alvaroboessio,432,Sedex,15.81
2015-11-01,alvaroboessio,432,Telefones,14.15
2015-11-01,alvaroboessio,432,Telex,7.83
2015-12-01,alvaroboessio,432,Combustível,2652.55
2015-12-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6085.82
2015-12-01,alvaroboessio,432,Postagens,14019.63
2015-12-01,alvaroboessio,432,Publicações,700.08
2015-12-01,alvaroboessio,432,Sedex,31.62
2015-12-01,alvaroboessio,432,Telefones,553.71
2016-01-01,alvaroboessio,432,Combustível,904.18
2016-01-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,3300.12
2016-01-01,alvaroboessio,432,Materiais Expediente,121.6
2016-01-01,alvaroboessio,432,Outros Materiais e Serviços,45.84
2016-01-01,alvaroboessio,432,Postagens,1003.45
2016-01-01,alvaroboessio,432,Sedex,15.81
2016-01-01,alvaroboessio,432,Telefones,1526.25
2016-02-01,alvaroboessio,432,Combustível,2803.78
2016-02-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5364.92
2016-02-01,alvaroboessio,432,Materiais Expediente,169.05
2016-02-01,alvaroboessio,432,Postagens,1179.2
2016-02-01,alvaroboessio,432,Sedex,94.86
2016-02-01,alvaroboessio,432,Telefones,50.35
2016-03-01,alvaroboessio,432,Combustível,2991.49
2016-03-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6328.79
2016-03-01,alvaroboessio,432,Materiais Expediente,1036.07
2016-03-01,alvaroboessio,432,Outros Materiais e Serviços,7.4
2016-03-01,alvaroboessio,432,Postagens,1474.06
2016-03-01,alvaroboessio,432,Requisições Impressos,1709.23
2016-03-01,alvaroboessio,432,Sedex,64.17
2016-03-01,alvaroboessio,432,Telefones,470.07
2016-04-01,alvaroboessio,432,Combustível,3091.23
2016-04-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7332.71
2016-04-01,alvaroboessio,432,Materiais Expediente,142.95
2016-04-01,alvaroboessio,432,Postagens,2946.0
2016-04-01,alvaroboessio,432,Publicações,208.23
2016-04-01,alvaroboessio,432,Sedex,31.62
2016-04-01,alvaroboessio,432,Telefones,1347.77
2016-05-01,alvaroboessio,432,Combustível,2767.84
2016-05-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5130.85
2016-05-01,alvaroboessio,432,Materiais Expediente,322.04
2016-05-01,alvaroboessio,432,Passagens Aereas,3888.46
2016-05-01,alvaroboessio,432,Postagens,1270.32
2016-05-01,alvaroboessio,432,Publicações,345.73
2016-05-01,alvaroboessio,432,Telefones,491.59
2016-06-01,alvaroboessio,432,Combustível,3090.26
2016-06-01,alvaroboessio,432,Copias,6.0
2016-06-01,alvaroboessio,432,Encardenações,12.0
2016-06-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6316.33
2016-06-01,alvaroboessio,432,Materiais Expediente,504.18
2016-06-01,alvaroboessio,432,Postagens,1275.68
2016-06-01,alvaroboessio,432,Publicações,345.73
2016-06-01,alvaroboessio,432,Telefones,531.7
2016-07-01,alvaroboessio,432,Combustível,2984.95
2016-07-01,alvaroboessio,432,Copias,1320.0
2016-07-01,alvaroboessio,432,Debitos Automaticos,2390.34
2016-07-01,alvaroboessio,432,Encardenações,6.0
2016-07-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5870.44
2016-07-01,alvaroboessio,432,Materiais Expediente,28.7
2016-07-01,alvaroboessio,432,Postagens,1199.97
2016-07-01,alvaroboessio,432,Publicações,345.73
2016-07-01,alvaroboessio,432,Telefones,1123.79
2016-08-01,alvaroboessio,432,Combustível,3032.14
2016-08-01,alvaroboessio,432,Copias,90.16
2016-08-01,alvaroboessio,432,Debitos Automaticos,2390.36
2016-08-01,alvaroboessio,432,Encardenações,24.0
2016-08-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6668.77
2016-08-01,alvaroboessio,432,Materiais Expediente,844.69
2016-08-01,alvaroboessio,432,Outros Materiais e Serviços,530.93
2016-08-01,alvaroboessio,432,Postagens,1296.29
2016-08-01,alvaroboessio,432,Publicações,137.5
2016-08-01,alvaroboessio,432,Telefones,586.48
2016-09-01,alvaroboessio,432,Combustível,1798.54
2016-09-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,3244.94
2016-09-01,alvaroboessio,432,Materiais Expediente,1027.42
2016-09-01,alvaroboessio,432,Passagens Aereas,5508.75
2016-09-01,alvaroboessio,432,Postagens,1289.75
2016-09-01,alvaroboessio,432,Publicações,1041.75
2016-09-01,alvaroboessio,432,Telefones,1111.24
2016-10-01,alvaroboessio,432,Combustível,2513.55
2016-10-01,alvaroboessio,432,Encardenações,3.0
2016-10-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5132.63
2016-10-01,alvaroboessio,432,Materiais Expediente,500.85
2016-10-01,alvaroboessio,432,Outros Materiais e Serviços,35.0
2016-10-01,alvaroboessio,432,Passagens Aereas,8509.07
2016-10-01,alvaroboessio,432,Postagens,1209.04
2016-10-01,alvaroboessio,432,Publicações,195.25
2016-10-01,alvaroboessio,432,Requisições Impressos,3320.25
2016-10-01,alvaroboessio,432,Sedex,17.01
2016-10-01,alvaroboessio,432,Telefones,29.92
2016-11-01,alvaroboessio,432,Combustível,2226.63
2016-11-01,alvaroboessio,432,Encardenações,3.0
2016-11-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5994.15
2016-11-01,alvaroboessio,432,Materiais Expediente,1517.78
2016-11-01,alvaroboessio,432,Passagens Aereas,2967.25
2016-11-01,alvaroboessio,432,Postagens,1334.12
2016-11-01,alvaroboessio,432,Publicações,600.7
2016-11-01,alvaroboessio,432,Telefones,1044.46
2016-12-01,alvaroboessio,432,Combustível,2857.72
2016-12-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7312.24
2016-12-01,alvaroboessio,432,Postagens,8045.1
2016-12-01,alvaroboessio,432,Publicações,600.7
2016-12-01,alvaroboessio,432,Telefones,63.67
2017-01-01,alvaroboessio,432,Combustível,2585.08
2017-01-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6788.03
2017-01-01,alvaroboessio,432,Postagens,1231.51
2017-01-01,alvaroboessio,432,Telefones,460.79
2017-02-01,alvaroboessio,432,Combustível,3053.27
2017-02-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7111.1
2017-02-01,alvaroboessio,432,Materiais Expediente,1317.5
2017-02-01,alvaroboessio,432,Postagens,1478.52
2017-02-01,alvaroboessio,432,Telefones,470.4
2017-03-01,alvaroboessio,432,Combustível,2360.95
2017-03-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6293.19
2017-03-01,alvaroboessio,432,Materiais Expediente,416.99
2017-03-01,alvaroboessio,432,Passagens Aereas,1449.33
2017-03-01,alvaroboessio,432,Postagens,1392.38
2017-03-01,alvaroboessio,432,Telefones,480.96
2017-04-01,alvaroboessio,432,Combustível,2604.51
2017-04-01,alvaroboessio,432,Copias,98.0
2017-04-01,alvaroboessio,432,Encardenações,3.0
2017-04-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6986.5
2017-04-01,alvaroboessio,432,Materiais Expediente,68.68
2017-04-01,alvaroboessio,432,Outros Materiais e Serviços,1534.39
2017-04-01,alvaroboessio,432,Passagens Aereas,5549.9
2017-04-01,alvaroboessio,432,Publicações,254.75
2017-04-01,alvaroboessio,432,Telefones,47.59
2017-05-01,alvaroboessio,432,Combustível,2487.03
2017-05-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,8063.4
2017-05-01,alvaroboessio,432,Materiais Expediente,59.18
2017-05-01,alvaroboessio,432,Passagens Aereas,3219.09
2017-05-01,alvaroboessio,432,Postagens,3098.37
2017-05-01,alvaroboessio,432,Publicações,374.45
2017-06-01,alvaroboessio,432,Acertos de Debitos,608.14
2017-06-01,alvaroboessio,432,Combustível,2647.04
2017-06-01,alvaroboessio,432,Copias,196.0
2017-06-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7950.37
2017-06-01,alvaroboessio,432,Materiais Expediente,128.53
2017-06-01,alvaroboessio,432,Passagens Aereas,2170.66
2017-06-01,alvaroboessio,432,Postagens,93.6
2017-06-01,alvaroboessio,432,Publicações,760.71
2017-06-01,alvaroboessio,432,Telefones,510.49
2017-07-01,alvaroboessio,432,Combustível,2829.11
2017-07-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,7301.89
2017-07-01,alvaroboessio,432,Materiais Expediente,65.98
2017-07-01,alvaroboessio,432,Passagens Aereas,5438.56
2017-07-01,alvaroboessio,432,Postagens,2734.22
2017-07-01,alvaroboessio,432,Publicações,978.19
2017-07-01,alvaroboessio,432,Telefones,148.21
2017-08-01,alvaroboessio,432,Combustível,2936.82
2017-08-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,5164.34
2017-08-01,alvaroboessio,432,Materiais Expediente,631.55
2017-08-01,alvaroboessio,432,Postagens,68.55
2017-08-01,alvaroboessio,432,Publicações,723.44
2017-08-01,alvaroboessio,432,Telefones,538.76
2017-09-01,alvaroboessio,432,Acertos de Debitos,98.0
2017-09-01,alvaroboessio,432,Combustível,2658.26
2017-09-01,alvaroboessio,432,Copias,98.0
2017-09-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,6887.71
2017-09-01,alvaroboessio,432,Materiais Expediente,449.25
2017-09-01,alvaroboessio,432,Outros Materiais e Serviços,27.99
2017-09-01,alvaroboessio,432,Postagens,3143.43
2017-09-01,alvaroboessio,432,Publicações,603.74
2017-09-01,alvaroboessio,432,Requisições Impressos,2431.5
2017-09-01,alvaroboessio,432,Sedex,18.07
2017-09-01,alvaroboessio,432,Telefones,491.62
2017-10-01,alvaroboessio,432,Combustível,2986.1
2017-10-01,alvaroboessio,432,Copias,196.0
2017-10-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,8841.26
2017-10-01,alvaroboessio,432,Materiais Expediente,1351.24
2017-10-01,alvaroboessio,432,Outros Materiais e Serviços,24.66
2017-10-01,alvaroboessio,432,Postagens,198.0
2017-10-01,alvaroboessio,432,Publicações,217.48
2017-10-01,alvaroboessio,432,Telefones,56.46
2017-11-01,alvaroboessio,432,Combustível,3005.0
2017-11-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,8181.77
2017-11-01,alvaroboessio,432,Materiais Expediente,1360.34
2017-11-01,alvaroboessio,432,Outros Materiais e Serviços,9.33
2017-11-01,alvaroboessio,432,Postagens,3269.43
2017-11-01,alvaroboessio,432,Requisições Impressos,2431.5
2017-11-01,alvaroboessio,432,Telefones,454.64
2017-12-01,alvaroboessio,432,Combustível,3088.08
2017-12-01,alvaroboessio,432,Indenização por Uso de Veículo Particular em Serviço,4369.26
2017-12-01,alvaroboessio,432,Materiais Expediente,358.03
2017-12-01,alvaroboessio,432,Outros Materiais e Serviços,237.8
2017-12-01,alvaroboessio,432,Postagens,9826.6
2017-12-01,alvaroboessio,432,Sedex,21.01
2017-12-01,alvaroboessio,432,Telefones,1020.5
2015-02-01,anyortiz,464,Combustível,483.37
2015-02-01,anyortiz,464,Indenização por Uso de Veículo Particular em Serviço,2234.79
2015-02-01,anyortiz,464,Materiais Expediente,259.69
2015-02-01,anyortiz,464,Outros Materiais e Serviços,110.37
2015-02-01,anyortiz,464,Requisições Impressos,775.56
2015-03-01,anyortiz,464,Combustível,1330.75
2015-03-01,anyortiz,464,Encardenações,66.57
2015-03-01,anyortiz,464,Indenização por Uso de Veículo Particular em Serviço,4534.55
2015-03-01,anyortiz,464,Postagens,118.23
2015-03-01,anyortiz,464,Telefones,56.78
2015-04-01,anyortiz,464,Combustível,1575.41
2015-04-01,anyortiz,464,Indenização por Uso de Veículo Particular em Serviço,4148.29
2015-04-01,anyortiz,464,Materiais Expediente,845.69
2015-04-01,anyortiz,464,Postagens,336.5
2015-04-01,anyortiz,464,Requisições Impressos,13843.7
2015-04-01,anyortiz,464,Telefones,963.44
2015-05-01,anyortiz,464,Combustível,2608.98
2015-05-01,anyortiz,464,Indenização por Uso de Veículo Particular em Serviço,4362.78
2015-05-01,anyortiz,464,Outros Materiais e Serviços,357.82
2015-05-01,anyortiz,464,Postagens,420.72
2015-05-01,anyortiz,464,Sedex,14.88
2015-06-01,anyortiz,464,Combustível,1473.4
2015-06-01,anyortiz,464,Copias,5.28
2015-06-01,anyortiz,464,Encardenações,25.36
2015-06-01,anyortiz,464,Indenização por Uso de Veículo Particular em Serviço,2973.49
